"data_base","uf","tcb","sr","cliente","ocupacao","cnae_secao","cnae_subclasse","porte","modalidade","origem","indexador","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Rural e agroindustrial","Sem destinação específica","Outros indexadores","<= 15","0,00","100930,58","162898,78","84949,33","0,00","150706,65","0,00","499485,34","0,00","78894,62"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","357450,33","65253,73","387822,50","258772,27","262097,49","0,00","0,00","1331396,32","0,00","310427,77"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Rural e agroindustrial","Sem destinação específica","TCR/TRFC","<= 15","0,00","0,00","270898,72","0,00","0,00","0,00","0,00","270898,72","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Veículos","Sem destinação específica","Prefixado","841","4605026,63","11693524,88","16414638,40","3040520,89","34594,14","114614,70","419456,44","36322376,08","983091,68","1518930,97"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","264,98","9765,17","0,00","0,00","0,00","0,00","0,00","10030,15","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","70477","74692362,37","31805727,83","2895391,48","891814,49","458626,71","60061,89","12372795,68","123176780,45","10252021,85","15916369,14"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Pós-fixado","155","10359,77","25440,84","45112,09","30712,14","50218,82","0,00","717006,91","878850,57","865434,00","876332,50"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Outros indexadores","<= 15","628,63","2089,97","1024,48","0,00","0,00","0,00","0,00","3743,08","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","64164","50066130,16","130793410,12","256371979,31","136117197,81","85144560,68","25420,94","3428569,33","661947268,35","15016052,03","26236140,35"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Pós-fixado","150","1078,50","2051,59","4476,20","3697,52","0,00","0,00","1591836,64","1603140,45","1603140,45","1603140,45"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Outros indexadores","35","404,57","3773,81","4748,35","2003,26","1038,41","0,00","0,00","11968,40","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","10767","5198053,09","11846823,04","11072905,75","3396810,91","1310608,38","118261,85","1683802,59","34627265,61","3844774,28","6449404,99"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Pós-fixado","31","3810,13","10993,15","11182,70","1237,67","703,42","0,00","180793,50","208720,57","208720,57","208720,57"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Habitacional","Com destinação específica","Outros indexadores","<= 15","24473,55","66867,98","150144,76","116276,90","277489,78","49031,77","0,00","684284,74","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Habitacional","Com destinação específica","Prefixado","<= 15","4482,47","9749,95","26820,07","39149,77","31122,59","8201,83","0,00","119526,68","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Habitacional","Com destinação específica","Pós-fixado","1085","2224231,71","5952338,25","13710889,94","10926456,60","27858880,20","6365657,15","270277,49","67308731,34","898780,49","3891137,74"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","21222,92","57106,90","137649,66","118441,16","375329,00","93348,51","0,00","803098,15","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Com destinação específica","Pós-fixado","<= 15","37684,84","83279,10","174442,13","120473,74","151513,16","0,00","42491,72","609884,69","609884,69","609884,69"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","0,00","0,00","0,00","0,00","0,00","8800,66","0,00","8800,66","0,00","8800,66"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Outros indexadores","<= 15","40716,64","110022,52","239972,00","177911,30","365390,43","18091,11","0,00","952104,00","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","12902","9222140,65","9422252,68","11225089,55","4359946,53","2002997,32","51875,05","2539085,76","38823387,54","5904401,54","16122449,39"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Pós-fixado","142","85952,99","201309,59","370279,32","229207,94","321254,09","0,00","627024,62","1835028,55","813962,47","825960,66"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","52","293103,26","494189,97","340086,39","201965,85","195594,22","21769,34","1328830,81","2875539,84","1328830,81","1424727,64"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Rural e agroindustrial","Sem destinação específica","Outros indexadores","<= 15","27135,11","27059,44","63582,06","36522,65","0,00","0,00","6989,92","161289,18","61108,80","61108,80"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","503849,28","21080,30","2871,88","5743,76","11608,81","0,00","0,00","545154,03","0,00","20224,45"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","1386","4966347,06","12537708,35","16050049,01","2770075,71","10761,59","38428,37","1022569,25","37395939,34","2619816,26","3732948,49"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","22","12965,81","97776,02","0,00","0,00","0,00","0,00","0,00","110741,83","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","117816","170439928,59","75948925,57","6071305,89","1407259,12","772220,00","121315,70","22878424,91","277639379,78","18585779,30","30288718,22"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Pós-fixado","226","26759,70","54821,35","84248,07","46298,13","46604,20","0,00","1709695,51","1968426,96","1885481,90","1951340,08"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Outros indexadores","16","10982,83","30698,44","20944,43","0,00","0,00","0,00","279,43","62905,13","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","80492","85306263,52","220488348,40","442002912,94","240037075,35","163369735,38","56046,15","4770224,82","1156030606,56","23367091,63","40512288,29"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Pós-fixado","175","4791,98","14314,18","37519,30","20440,73","1930,28","0,00","2036581,58","2115578,05","2067782,23","2115578,05"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Outros indexadores","<= 15","1374,04","0,00","1220,62","372,46","86,35","0,00","0,00","3053,47","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","18366","12403236,78","29922169,76","27166715,11","8548139,41","3879390,73","384238,58","2803430,58","85107320,95","7611959,94","12220484,07"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Pós-fixado","50","17719,76","11789,36","21604,51","17868,33","23998,09","0,00","484820,44","577800,49","571018,36","573461,98"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Habitacional","Com destinação específica","Outros indexadores","19","99914,49","266202,99","601077,94","469440,44","1123991,65","161240,01","3222,51","2725090,03","0,00","133512,20"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Habitacional","Com destinação específica","Prefixado","<= 15","992,16","2939,14","7669,77","2890,99","66330,01","0,00","0,00","80822,07","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Habitacional","Com destinação específica","Pós-fixado","1559","4220398,56","11209788,99","25436119,06","19754503,60","47944981,82","8825284,06","308865,90","117699941,99","964944,55","5639259,10"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Habitacional","Com destinação específica","Índices de preços","17","65376,39","178594,27","430433,94","360605,88","1042414,05","223441,08","30833,67","2331699,28","278314,52","278314,52"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Habitacional","Sem destinação específica","Pós-fixado","<= 15","19260,36","34084,37","52611,67","38643,88","93137,70","15030,98","0,00","252768,96","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Com destinação específica","Pós-fixado","<= 15","1636,59","3462,12","0,00","0,00","0,00","0,00","0,00","5098,71","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","0,00","0,00","0,00","0,00","0,00","2369,14","0,00","2369,14","0,00","2369,14"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Outros indexadores","<= 15","11,26","0,00","0,00","0,00","0,00","0,00","0,00","11,26","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","19974","17517077,49","18449864,35","24818220,01","10367966,53","5185281,19","101729,71","4402206,46","80842345,74","12544398,60","33541522,57"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Pós-fixado","193","155173,67","383232,03","688945,43","428469,19","550302,31","0,00","1013772,00","3219894,63","1465954,16","1617879,38"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Rural e agroindustrial","Com destinação específica","Flutuantes","<= 15","59034,67","0,00","118069,34","59034,67","0,00","0,00","0,00","236138,68","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Aposentado/pensionista","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","127","137207,77","1031913,83","948796,97","581554,77","188144,96","51679,09","151919,82","3091217,21","194833,31","898773,91"
